order_id,customer_id,order_date,order_status,payment_method,total_amount
5032,939,2025-10-08,Shipped,COD,180957
5033,232,2025-02-06,Delivered,NetBanking,54444
5034,16,2024-10-14,Shipped,Credit Card,408528
5035,1039,2025-04-21,Shipped,NetBanking,203051
5036,1773,2025-06-09,Returned,UPI,214198
5037,1162,2026-01-13,Returned,Credit Card,142840
5038,1266,2025-02-09,Shipped,Credit Card,83706
5039,946,2026-01-12,Cancelled,Credit Card,72620
5040,1713,2026-02-25,Returned,UPI,7046
5041,837,2024-08-17,Returned,Credit Card,310417
5042,1098,2025-05-04,Shipped,UPI,124874
5043,1942,2025-06-09,Delivered,COD,173127
5044,448,2025-07-31,Delivered,Credit Card,200745
5045,93,2024-12-08,Cancelled,NetBanking,212864
5046,576,2025-11-30,Returned,COD,213224
5047,841,2025-08-07,Returned,NetBanking,39851
5048,1700,2025-11-06,Cancelled,Credit Card,178844
5049,1426,2024-06-15,Returned,Credit Card,111999
5050,1996,2024-12-15,Cancelled,COD,373597
5051,1824,2025-12-21,Returned,COD,456144
5052,773,2024-04-19,Shipped,Credit Card,336884
5053,1977,2024-05-09,Returned,Credit Card,95526
5054,277,2024-12-26,Returned,NetBanking,20262
5055,1603,2025-05-18,Delivered,Credit Card,184482
5056,1549,2024-10-16,Cancelled,Credit Card,446840
5057,1492,2024-12-13,Cancelled,COD,240898
5058,1505,2025-06-10,Returned,Credit Card,105201
5059,531,2025-06-06,Returned,Credit Card,64812
5060,181,2025-04-21,Delivered,COD,260190
5061,1444,2024-03-11,Cancelled,NetBanking,470980
5062,1271,2024-08-30,Delivered,UPI,223836
5063,568,2025-02-22,Shipped,UPI,149054
5064,1259,2026-02-04,Shipped,Credit Card,220391
5065,354,2024-04-19,Returned,UPI,175330
5066,998,2025-09-03,Cancelled,Credit Card,152282
5067,676,2025-09-27,Delivered,NetBanking,92157
5068,955,2025-06-01,Cancelled,Credit Card,326236
5069,1350,2025-04-06,Shipped,UPI,314134
5070,62,2025-02-27,Delivered,COD,107093
5071,1441,2025-06-17,Cancelled,Credit Card,404795
5072,1020,2024-05-27,Cancelled,NetBanking,330168
5073,1873,2024-08-03,Returned,UPI,251660
5074,166,2026-02-05,Cancelled,COD,201550
5075,1561,2024-09-17,Returned,Credit Card,44476
5076,221,2025-09-08,Cancelled,COD,484336
5077,1219,2025-11-23,Shipped,COD,173452
5078,882,2025-05-03,Delivered,COD,15048
5079,1870,2025-05-07,Delivered,UPI,179973
5080,875,2025-06-15,Cancelled,COD,526361
5081,529,2024-10-20,Cancelled,Credit Card,149501
5082,414,2024-10-27,Delivered,NetBanking,4200
5083,7,2024-04-24,Delivered,COD,172286
5084,108,2024-08-31,Returned,Credit Card,282474
5085,1323,2026-02-15,Delivered,UPI,196048
5086,122,2024-10-08,Shipped,Credit Card,125660
5087,454,2025-07-01,Cancelled,UPI,24438
5088,183,2025-03-02,Returned,NetBanking,56880
5089,723,2025-05-03,Delivered,COD,106348
5090,1504,2024-09-22,Cancelled,COD,175803
5091,1016,2024-12-11,Cancelled,UPI,150409
5092,508,2024-08-10,Delivered,UPI,126572
5093,1004,2025-05-21,Shipped,NetBanking,331184
5094,1230,2024-12-29,Shipped,NetBanking,57767
5095,1004,2024-03-06,Returned,Credit Card,220871
5096,1328,2025-08-31,Shipped,NetBanking,41461
5097,1733,2025-07-11,Delivered,COD,246761
5098,1235,2024-08-25,Shipped,UPI,119924
5099,1054,2025-11-20,Cancelled,UPI,247231
5100,1892,2024-07-25,Delivered,NetBanking,189214
5101,1148,2024-03-23,Shipped,COD,302084
5102,565,2024-06-21,Returned,Credit Card,329123
5103,1916,2024-07-17,Cancelled,NetBanking,304144
5104,183,2025-09-18,Delivered,UPI,40378
5105,1776,2024-10-05,Returned,UPI,325490
5106,1667,2026-01-18,Shipped,UPI,58608
5107,1412,2024-07-11,Shipped,COD,396276
5108,1744,2024-06-16,Delivered,Credit Card,170263
5109,112,2025-10-14,Cancelled,COD,228554
5110,1996,2025-07-28,Cancelled,Credit Card,113474
5111,1791,2025-09-01,Shipped,COD,173220
5112,1910,2025-06-18,Returned,Credit Card,144660
5113,1961,2024-11-13,Shipped,NetBanking,198094
5114,949,2025-11-18,Delivered,NetBanking,946
5115,411,2025-05-31,Returned,UPI,270859
5116,1309,2025-05-15,Delivered,UPI,264459
5117,1189,2024-08-04,Cancelled,UPI,18788
5118,862,2025-03-02,Returned,NetBanking,73617
5119,1122,2024-12-07,Cancelled,COD,168935
5120,1363,2024-09-21,Delivered,Credit Card,197813
5121,471,2024-03-05,Cancelled,UPI,63585
5122,1502,2024-06-14,Cancelled,Credit Card,45760
5123,952,2024-07-28,Cancelled,Credit Card,327559
5124,1408,2025-12-06,Returned,COD,321103
5125,1149,2025-02-05,Returned,Credit Card,229819
5126,1355,2025-03-30,Returned,NetBanking,63568
5127,375,2024-06-17,Delivered,Credit Card,26395
5128,389,2025-10-14,Cancelled,COD,459195
5129,70,2026-01-05,Delivered,COD,81796
5130,584,2025-07-29,Shipped,Credit Card,59968
5131,1668,2024-06-15,Delivered,COD,264057
5132,1646,2024-02-28,Returned,NetBanking,167951
5133,1999,2024-08-21,Returned,NetBanking,143972
5134,1941,2025-07-24,Delivered,Credit Card,136346
5135,42,2025-07-08,Cancelled,UPI,82383
5136,1818,2024-04-23,Delivered,NetBanking,43781
5137,798,2024-12-09,Delivered,UPI,251743
5138,741,2024-09-04,Shipped,NetBanking,127082
5139,542,2025-05-09,Shipped,COD,122416
5140,1424,2024-05-08,Delivered,COD,374
5141,1157,2025-06-14,Cancelled,UPI,239447
5142,1422,2025-06-20,Cancelled,Credit Card,237763
5143,856,2026-01-21,Shipped,COD,126764
5144,1639,2024-10-25,Cancelled,NetBanking,293256
5145,1865,2025-07-28,Cancelled,COD,61477
5146,995,2025-11-15,Returned,Credit Card,232883
5147,937,2024-09-23,Returned,COD,46315
5148,433,2025-08-08,Delivered,UPI,89535
5149,917,2024-11-30,Returned,NetBanking,150026
5150,6,2025-01-25,Shipped,Credit Card,205896
5151,1974,2024-10-28,Cancelled,UPI,177541
5152,598,2024-10-31,Cancelled,COD,405018
5153,1213,2024-04-23,Delivered,UPI,316581
5154,816,2024-10-11,Cancelled,NetBanking,267655
5155,412,2024-04-07,Delivered,COD,91107
5156,1931,2025-04-23,Delivered,NetBanking,343466
5157,1153,2024-08-25,Shipped,Credit Card,71027
5158,1751,2024-03-14,Delivered,NetBanking,364635
5159,1639,2025-04-02,Returned,NetBanking,355694
5160,843,2025-04-09,Delivered,UPI,363866
5161,679,2025-01-01,Delivered,COD,82049
5162,1251,2025-12-21,Cancelled,UPI,184324
5163,1857,2024-08-19,Shipped,Credit Card,219120
5164,1922,2025-07-22,Returned,UPI,295583
5165,665,2024-06-03,Returned,Credit Card,346511
5166,644,2025-08-01,Delivered,NetBanking,357439
5167,1535,2025-09-11,Returned,NetBanking,121649
5168,1534,2025-04-27,Delivered,Credit Card,485370
5169,72,2024-07-15,Cancelled,COD,148565
5170,339,2024-06-11,Delivered,COD,358802
5171,285,2025-10-20,Returned,UPI,133320
5172,1179,2026-01-03,Shipped,COD,168644
5173,1398,2025-07-16,Delivered,Credit Card,84116
5174,1016,2024-05-23,Shipped,Credit Card,306055
5175,1794,2024-03-26,Shipped,Credit Card,76648
5176,277,2024-10-05,Cancelled,Credit Card,148895
5177,1530,2024-10-23,Delivered,Credit Card,199424
5178,1422,2025-01-07,Cancelled,COD,112530
5179,1880,2025-09-28,Returned,UPI,138947
5180,1075,2024-09-29,Delivered,Credit Card,321403
5181,45,2025-08-23,Shipped,NetBanking,95630
5182,530,2025-11-12,Cancelled,COD,148498
5183,808,2024-08-05,Delivered,COD,268429
5184,1507,2025-04-06,Cancelled,NetBanking,268135
5185,1634,2024-10-07,Cancelled,UPI,259781
5186,1806,2026-02-20,Shipped,COD,171148
5187,363,2025-09-17,Returned,Credit Card,283262
5188,1655,2024-08-06,Cancelled,NetBanking,200509
5189,1522,2026-01-15,Shipped,COD,2792
5190,1332,2025-01-12,Cancelled,Credit Card,147410
5191,416,2024-03-20,Shipped,Credit Card,65292
5192,401,2024-06-12,Returned,UPI,8738
5193,1504,2024-04-17,Shipped,UPI,324302
5194,1631,2025-02-05,Delivered,Credit Card,4700
5195,314,2025-06-08,Cancelled,NetBanking,18125
5196,947,2025-03-23,Shipped,COD,557748
5197,676,2024-12-24,Returned,COD,74552
5198,1250,2026-02-24,Cancelled,COD,186218
5199,1751,2025-05-12,Returned,UPI,379572
5200,1140,2024-08-07,Returned,COD,165479
5201,1503,2025-08-29,Delivered,NetBanking,328463
5202,648,2025-11-25,Cancelled,Credit Card,280048
5203,1366,2024-04-22,Returned,COD,163096
5204,957,2024-10-11,Cancelled,NetBanking,170954
5205,538,2024-06-08,Shipped,UPI,36530
5206,928,2025-06-26,Shipped,NetBanking,114854
5207,1984,2024-11-03,Delivered,COD,146871
5208,699,2025-11-25,Delivered,UPI,124840
5209,1901,2025-08-08,Shipped,COD,32851
5210,242,2026-01-15,Shipped,Credit Card,367080
5211,713,2024-10-03,Shipped,NetBanking,75220
5212,1367,2025-09-24,Cancelled,UPI,319970
5213,1830,2024-05-19,Shipped,Credit Card,674586
5214,626,2024-05-01,Cancelled,UPI,98140
5215,1138,2025-10-13,Delivered,UPI,380085
5216,261,2025-09-19,Delivered,COD,237751
5217,516,2024-07-16,Delivered,UPI,32289
5218,842,2025-03-09,Cancelled,Credit Card,142448
5219,786,2025-03-15,Cancelled,Credit Card,173710
5220,1354,2025-08-31,Delivered,UPI,270103
5221,1352,2025-11-16,Delivered,Credit Card,143801
5222,1381,2024-08-27,Returned,COD,11501
5223,1201,2024-05-30,Returned,UPI,128668
5224,495,2025-10-18,Returned,UPI,135309
5225,765,2025-06-11,Cancelled,UPI,68209
5226,757,2024-10-20,Delivered,NetBanking,117723
5227,1473,2026-01-02,Returned,UPI,232012
5228,1766,2026-01-14,Cancelled,Credit Card,152740
5229,25,2025-11-30,Returned,Credit Card,65617
5230,1008,2024-12-01,Shipped,Credit Card,134955
5231,416,2025-05-01,Returned,NetBanking,125153
5232,1391,2025-09-11,Delivered,COD,110891
5233,388,2025-09-17,Returned,NetBanking,338171
5234,258,2025-01-06,Shipped,NetBanking,6258
5235,1140,2025-04-17,Delivered,NetBanking,35007
5236,617,2024-11-09,Returned,NetBanking,384626
5237,732,2024-08-29,Shipped,COD,2093
5238,903,2025-04-22,Shipped,Credit Card,157249
5239,929,2025-01-21,Shipped,COD,380297
5240,257,2024-10-04,Cancelled,UPI,592938
5241,1067,2024-02-27,Shipped,Credit Card,137382
5242,160,2024-12-17,Shipped,Credit Card,16740
5243,903,2025-09-11,Shipped,NetBanking,334968
5244,1682,2024-10-22,Cancelled,Credit Card,223210
5245,1157,2024-10-20,Delivered,UPI,363358
5246,699,2024-08-19,Cancelled,UPI,409190
5247,2,2025-08-11,Delivered,COD,66476
5248,1952,2025-11-21,Shipped,NetBanking,275582
5249,1075,2025-06-14,Cancelled,COD,112145
5250,178,2024-12-12,Delivered,NetBanking,148086
5251,1612,2025-04-25,Cancelled,UPI,107929
5252,570,2024-08-23,Returned,UPI,464287
5253,1160,2025-08-13,Shipped,Credit Card,127278
5254,1488,2025-03-05,Returned,UPI,124002
5255,1459,2025-10-19,Shipped,Credit Card,593144
5256,1844,2024-10-25,Delivered,NetBanking,109590
5257,930,2025-11-05,Returned,UPI,236788
5258,1557,2024-12-15,Returned,Credit Card,103950
5259,360,2026-01-21,Delivered,COD,149114
5260,777,2025-07-16,Cancelled,UPI,356380
5261,1582,2024-06-24,Shipped,UPI,98488
5262,815,2024-10-15,Delivered,COD,75672
5263,295,2024-05-24,Shipped,COD,181367
5264,1167,2024-03-24,Returned,UPI,2816
5265,1031,2024-10-22,Returned,NetBanking,110829
5266,304,2024-08-19,Delivered,UPI,323634
5267,51,2024-11-11,Cancelled,UPI,104298
5268,929,2025-04-21,Shipped,NetBanking,79514
5269,1025,2024-04-29,Returned,UPI,299379
5270,1513,2024-09-28,Shipped,COD,135819
5271,1303,2025-09-06,Returned,COD,19645
5272,224,2025-03-03,Returned,Credit Card,118460
5273,1105,2025-03-14,Returned,NetBanking,545793
5274,1191,2024-06-20,Cancelled,COD,76626
5275,1087,2024-04-29,Delivered,COD,419679
5276,1661,2024-03-15,Shipped,UPI,600338
5277,734,2024-10-22,Delivered,COD,128639
5278,1582,2026-01-10,Delivered,Credit Card,544084
5279,1791,2025-05-17,Delivered,NetBanking,240642
5280,829,2025-10-30,Cancelled,NetBanking,14653
5281,1649,2024-03-27,Delivered,Credit Card,346786
5282,136,2025-02-12,Delivered,UPI,518189
5283,1669,2024-06-06,Cancelled,COD,108590
5284,120,2024-03-23,Cancelled,COD,214356
5285,1453,2025-05-12,Shipped,Credit Card,182836
5286,1029,2024-10-10,Shipped,UPI,98489
5287,1108,2025-12-10,Returned,COD,497795
5288,1058,2024-06-28,Shipped,NetBanking,121541
5289,1559,2024-05-11,Cancelled,Credit Card,298076
5290,1266,2025-09-05,Cancelled,Credit Card,113308
5291,510,2024-06-24,Shipped,NetBanking,44386
5292,1286,2024-10-30,Cancelled,Credit Card,113990
5293,1059,2025-12-31,Delivered,UPI,121060
5294,44,2025-08-07,Returned,UPI,260945
5295,20,2025-12-11,Shipped,NetBanking,106810
5296,1473,2024-05-13,Shipped,UPI,71453
5297,1288,2025-04-25,Delivered,NetBanking,340802
5298,1540,2025-03-28,Returned,Credit Card,459792
5299,1895,2024-04-06,Shipped,UPI,48796
5300,1376,2024-08-26,Shipped,COD,154735
5301,1765,2024-07-17,Shipped,Credit Card,239090
5302,1858,2025-03-31,Returned,COD,191199
5303,1180,2025-07-02,Returned,COD,201442
5304,1832,2025-10-31,Delivered,COD,42413
5305,1980,2025-05-12,Cancelled,COD,328130
5306,496,2024-06-10,Shipped,Credit Card,356737
5307,1693,2025-07-15,Shipped,NetBanking,328842
5308,1946,2024-04-22,Shipped,Credit Card,56287
5309,1389,2024-05-04,Cancelled,UPI,93736
5310,958,2024-11-06,Shipped,UPI,133879
5311,192,2024-04-20,Cancelled,COD,95676
5312,322,2024-08-16,Returned,COD,54679
5313,25,2025-05-25,Shipped,NetBanking,74709
5314,618,2025-04-13,Cancelled,Credit Card,172907
5315,1286,2025-05-05,Shipped,UPI,205963
5316,1896,2025-01-03,Cancelled,COD,168161
5317,722,2025-04-02,Returned,COD,31618
5318,1038,2025-11-07,Cancelled,COD,266030
5319,1571,2024-10-04,Cancelled,NetBanking,348993
5320,1186,2025-12-07,Cancelled,NetBanking,312083
5321,739,2025-09-07,Shipped,NetBanking,215909
5322,64,2024-10-11,Cancelled,COD,253589
5323,1370,2024-09-19,Returned,COD,50619
5324,1911,2024-06-07,Delivered,NetBanking,433820
5325,1390,2025-04-22,Shipped,NetBanking,265135
5326,1411,2025-12-05,Delivered,UPI,553688
5327,429,2024-06-16,Delivered,UPI,141574
5328,556,2024-07-22,Shipped,Credit Card,13131
5329,1281,2025-04-03,Delivered,COD,161092
5330,132,2025-04-20,Cancelled,UPI,197330
5331,337,2025-08-05,Cancelled,UPI,375345
5332,1911,2026-02-07,Returned,UPI,65004
5333,94,2025-06-15,Shipped,Credit Card,330852
5334,3,2025-09-13,Delivered,UPI,59848
5335,838,2024-04-11,Shipped,UPI,45659
5336,1026,2024-06-25,Delivered,COD,355665
5337,309,2025-09-22,Cancelled,COD,183742
5338,1184,2024-02-29,Shipped,NetBanking,193811
5339,586,2025-02-11,Shipped,NetBanking,105227
5340,58,2026-02-04,Shipped,Credit Card,41699
5341,817,2025-06-30,Returned,Credit Card,295013
5342,527,2025-09-16,Delivered,Credit Card,148940
5343,340,2026-02-06,Returned,NetBanking,129641
5344,796,2025-01-25,Shipped,Credit Card,88273
5345,1867,2025-07-02,Returned,UPI,83970
5346,1726,2025-01-19,Returned,UPI,147284
5347,288,2024-03-17,Shipped,COD,190785
5348,983,2024-05-18,Returned,NetBanking,221852
5349,467,2025-12-31,Cancelled,COD,251515
5350,1372,2025-02-03,Shipped,UPI,88278
5351,515,2024-10-06,Cancelled,Credit Card,46982
5352,1667,2025-09-28,Delivered,COD,39027
5353,135,2026-01-30,Shipped,NetBanking,122006
5354,230,2024-07-31,Shipped,COD,191778
5355,333,2025-11-04,Shipped,Credit Card,2378
5356,269,2025-09-23,Cancelled,COD,379054
5357,1947,2024-08-11,Delivered,COD,78126
5358,653,2025-04-21,Returned,Credit Card,309187
5359,1888,2024-07-28,Cancelled,Credit Card,340602
5360,1744,2025-02-17,Returned,UPI,440465
5361,231,2024-03-03,Delivered,UPI,99610
5362,1858,2025-04-06,Delivered,Credit Card,230418
5363,1093,2024-10-15,Shipped,UPI,158375
5364,1350,2024-10-03,Shipped,UPI,145911
5365,1308,2024-05-28,Returned,NetBanking,176448
5366,1051,2025-12-03,Returned,Credit Card,535997
5367,992,2024-08-15,Shipped,UPI,322125
5368,985,2024-10-04,Returned,UPI,220807
5369,125,2024-05-22,Cancelled,COD,274555
5370,1012,2025-06-10,Delivered,Credit Card,63758
5371,1245,2024-08-30,Delivered,NetBanking,441315
5372,1189,2026-01-17,Cancelled,UPI,314068
5373,86,2024-10-29,Returned,COD,56507
5374,1454,2026-02-26,Delivered,Credit Card,140699
5375,193,2024-07-15,Cancelled,UPI,326574
5376,401,2025-04-14,Delivered,Credit Card,233427
5377,370,2025-12-12,Delivered,COD,239830
5378,1390,2024-04-03,Delivered,UPI,134092
5379,771,2024-05-12,Delivered,Credit Card,136898
5380,1087,2025-02-23,Shipped,COD,108800
5381,244,2025-03-13,Delivered,Credit Card,230255
5382,750,2025-06-16,Shipped,UPI,354787
5383,457,2026-02-23,Returned,COD,171871
5384,778,2025-05-25,Delivered,COD,323168
5385,1512,2025-04-02,Cancelled,COD,178537
5386,627,2025-06-22,Shipped,Credit Card,217648
5387,1531,2024-09-16,Delivered,Credit Card,340426
5388,1570,2025-04-27,Returned,NetBanking,170257
5389,135,2026-02-09,Delivered,Credit Card,190020
5390,779,2024-10-12,Delivered,NetBanking,69824
5391,1865,2024-06-06,Cancelled,COD,321394
5392,1911,2026-01-24,Delivered,UPI,256686
5393,304,2025-05-15,Cancelled,COD,240905
5394,163,2024-11-23,Cancelled,Credit Card,54629
5395,1456,2024-05-13,Shipped,Credit Card,175864
5396,1271,2025-05-01,Shipped,Credit Card,161971
5397,158,2025-10-01,Delivered,COD,232116
5398,1273,2026-02-22,Shipped,COD,424614
5399,1809,2024-11-14,Shipped,Credit Card,125792
5400,973,2024-12-14,Cancelled,COD,269887
5401,1135,2025-09-02,Shipped,NetBanking,276385
5402,583,2025-05-01,Returned,Credit Card,391797
5403,1066,2025-03-04,Shipped,NetBanking,147486
5404,504,2024-11-09,Shipped,NetBanking,366641
5405,782,2025-10-10,Delivered,Credit Card,99608
5406,267,2025-04-29,Delivered,UPI,12855
5407,101,2024-03-16,Shipped,NetBanking,156478
5408,937,2024-12-24,Shipped,COD,381968
5409,132,2025-11-10,Delivered,Credit Card,168711
5410,104,2025-11-21,Cancelled,UPI,237028
5411,822,2025-01-30,Cancelled,Credit Card,47402
5412,1347,2025-07-06,Cancelled,NetBanking,42358
5413,1905,2025-08-19,Cancelled,UPI,166510
5414,86,2025-06-15,Returned,COD,140586
5415,823,2024-06-13,Cancelled,UPI,63661
5416,1679,2025-08-23,Returned,UPI,152431
5417,726,2024-03-02,Cancelled,NetBanking,48444
5418,1508,2025-06-28,Shipped,UPI,124042
5419,1699,2024-10-11,Returned,UPI,242126
5420,135,2024-08-03,Delivered,NetBanking,369542
5421,1593,2025-10-20,Cancelled,NetBanking,271849
5422,1071,2025-07-14,Delivered,Credit Card,216533
5423,499,2025-05-29,Delivered,COD,230827
5424,1290,2024-09-15,Delivered,UPI,190366
5425,1172,2025-03-14,Delivered,Credit Card,39710
5426,624,2025-03-03,Cancelled,Credit Card,168572
5427,1158,2025-11-19,Shipped,UPI,231362
5428,884,2024-08-07,Delivered,COD,192058
5429,1677,2025-05-27,Delivered,Credit Card,339335
5430,1019,2025-04-02,Returned,NetBanking,301764
5431,1239,2025-06-28,Cancelled,COD,281113
5432,1046,2025-01-27,Cancelled,COD,342344
5433,595,2024-10-10,Cancelled,NetBanking,130516
5434,1823,2024-07-11,Shipped,NetBanking,234003
5435,1399,2024-10-24,Delivered,COD,96580
5436,345,2024-11-02,Shipped,NetBanking,46450
5437,974,2024-03-31,Cancelled,UPI,352799
5438,1514,2024-09-19,Shipped,Credit Card,369730
5439,1301,2024-10-01,Returned,UPI,69636
5440,1254,2025-03-19,Cancelled,COD,336018
5441,428,2024-03-07,Returned,COD,45087
5442,1668,2025-05-09,Delivered,NetBanking,152722
5443,761,2025-05-01,Returned,Credit Card,271056
5444,1250,2025-06-10,Delivered,Credit Card,164658
5445,1487,2025-01-15,Delivered,Credit Card,298854
5446,97,2025-01-09,Shipped,NetBanking,404740
5447,360,2025-04-19,Shipped,Credit Card,139246
5448,986,2026-02-16,Shipped,COD,291503
5449,677,2025-09-15,Shipped,NetBanking,49161
5450,1296,2025-05-28,Delivered,COD,244215
5451,683,2024-07-11,Delivered,UPI,337202
5452,358,2026-02-12,Returned,Credit Card,141064
5453,1275,2025-07-03,Delivered,COD,143042
5454,259,2024-09-15,Cancelled,COD,330101
5455,1029,2024-05-02,Shipped,COD,247129
5456,1778,2026-01-06,Delivered,UPI,56817
5457,1495,2024-04-20,Cancelled,NetBanking,225215
5458,483,2024-09-25,Delivered,Credit Card,421986
5459,1952,2024-03-19,Shipped,COD,330403
5460,1346,2024-06-11,Returned,NetBanking,250828
5461,1043,2025-05-14,Cancelled,COD,102805
5462,1588,2026-02-08,Cancelled,COD,25258
5463,411,2024-07-24,Delivered,Credit Card,57090
5464,1962,2024-03-10,Returned,Credit Card,105668
5465,1257,2025-04-17,Delivered,Credit Card,91513
5466,1143,2024-10-16,Cancelled,UPI,187202
5467,871,2025-02-01,Returned,Credit Card,5506
5468,401,2024-03-01,Returned,NetBanking,66897
5469,1296,2025-11-15,Returned,Credit Card,151167
5470,1555,2025-03-22,Cancelled,UPI,5111
5471,891,2024-05-28,Returned,Credit Card,357602
5472,685,2024-09-12,Shipped,NetBanking,21513
5473,193,2025-05-30,Shipped,Credit Card,81641
5474,589,2024-05-23,Shipped,COD,205752
5475,1235,2025-12-22,Returned,NetBanking,76494
5476,1349,2024-07-20,Cancelled,NetBanking,139892
5477,1300,2025-04-05,Delivered,COD,154978
5478,1403,2025-01-30,Delivered,Credit Card,147196
5479,815,2024-09-26,Delivered,COD,93018
5480,610,2024-09-30,Returned,UPI,84484
5481,80,2024-03-16,Delivered,UPI,345572
5482,815,2024-03-24,Cancelled,Credit Card,328939
5483,1005,2024-03-08,Returned,NetBanking,542133
5484,300,2025-10-16,Cancelled,NetBanking,119356
5485,1419,2025-08-02,Shipped,Credit Card,325373
5486,1546,2024-05-16,Shipped,COD,262826
5487,1211,2025-06-11,Delivered,Credit Card,79436
5488,966,2025-05-20,Shipped,NetBanking,186232
5489,1098,2024-05-21,Cancelled,NetBanking,510320
5490,1991,2024-12-10,Shipped,NetBanking,47739
5491,891,2024-10-05,Delivered,Credit Card,196377
5492,1612,2024-06-26,Cancelled,NetBanking,9680
5493,1785,2024-07-01,Returned,Credit Card,88424
5494,573,2024-06-27,Delivered,UPI,263970
5495,436,2026-01-27,Cancelled,COD,133812
5496,34,2025-10-17,Shipped,NetBanking,33506
5497,210,2024-12-29,Returned,UPI,189243
5498,931,2025-10-25,Shipped,NetBanking,238861
5499,949,2024-09-09,Returned,COD,225344
5500,602,2025-05-29,Delivered,UPI,152668
5501,1884,2025-11-20,Shipped,COD,365041
5502,1767,2026-01-28,Delivered,Credit Card,18878
5503,683,2025-05-27,Returned,UPI,76193
5504,1923,2025-02-17,Returned,UPI,101846
5505,1127,2024-05-09,Returned,NetBanking,29406
5506,782,2025-10-30,Cancelled,UPI,230553
5507,1387,2024-04-07,Cancelled,NetBanking,208611
5508,446,2024-06-03,Shipped,COD,68324
5509,821,2025-07-22,Cancelled,NetBanking,257155
5510,1624,2025-08-29,Shipped,UPI,115674
5511,1992,2025-09-22,Shipped,Credit Card,282327
5512,1422,2024-04-09,Delivered,COD,308042
5513,381,2024-07-25,Returned,COD,320574
5514,1492,2025-11-04,Cancelled,COD,81334
5515,1178,2024-08-08,Delivered,NetBanking,113119
5516,506,2025-10-05,Delivered,COD,16297
5517,654,2025-12-23,Delivered,Credit Card,69231
5518,589,2025-06-24,Shipped,UPI,282880
5519,1840,2025-06-25,Returned,COD,71698
5520,842,2024-09-13,Cancelled,UPI,52408
5521,1742,2024-10-19,Delivered,Credit Card,232777
5522,387,2026-02-13,Returned,Credit Card,2388
5523,313,2025-12-08,Shipped,COD,180579
5524,412,2026-02-16,Cancelled,UPI,241587
5525,443,2025-11-08,Returned,NetBanking,210709
5526,1027,2024-07-13,Shipped,COD,468811
5527,1542,2026-01-06,Cancelled,UPI,26945
5528,532,2025-09-13,Shipped,UPI,447582
5529,159,2025-02-03,Cancelled,NetBanking,245953
5530,975,2024-04-21,Returned,Credit Card,182803
5531,1134,2026-01-11,Delivered,Credit Card,289478
5532,375,2025-04-05,Cancelled,NetBanking,121346
5533,1510,2024-05-15,Returned,UPI,167559
5534,1328,2024-12-12,Returned,UPI,36388
5535,884,2024-11-16,Returned,Credit Card,67709
5536,893,2024-04-27,Cancelled,Credit Card,231788
5537,1766,2025-02-26,Cancelled,COD,307007
5538,1437,2024-09-19,Shipped,COD,290104
5539,1341,2025-10-20,Cancelled,Credit Card,211722
5540,1421,2024-07-24,Returned,COD,227268
5541,1234,2026-01-30,Delivered,Credit Card,39141
5542,675,2025-09-05,Returned,COD,93117
5543,1338,2024-11-22,Shipped,COD,282863
5544,278,2024-12-21,Delivered,NetBanking,311367
5545,1876,2024-08-28,Returned,NetBanking,154489
5546,1594,2026-01-31,Shipped,NetBanking,75684
5547,521,2025-02-21,Returned,COD,360473
5548,1962,2024-11-06,Cancelled,NetBanking,335013
5549,1548,2025-11-27,Delivered,NetBanking,183663
5550,323,2024-03-09,Cancelled,UPI,263134
5551,741,2025-02-01,Delivered,NetBanking,168600
5552,431,2025-10-10,Cancelled,Credit Card,54062
5553,1399,2024-04-22,Shipped,Credit Card,290416
5554,1708,2024-05-15,Cancelled,UPI,4664
5555,35,2026-01-02,Returned,UPI,26351
5556,1107,2024-09-15,Returned,Credit Card,233256
5557,1379,2025-12-31,Returned,NetBanking,268146
5558,380,2024-11-05,Shipped,Credit Card,344066
5559,860,2025-10-06,Delivered,COD,140157
5560,1395,2025-07-26,Delivered,Credit Card,97157
5561,826,2024-12-06,Cancelled,NetBanking,49972
5562,1108,2024-03-08,Delivered,UPI,245721
5563,441,2025-09-25,Shipped,COD,150831
5564,1056,2025-04-29,Shipped,COD,58262
5565,352,2024-08-29,Delivered,NetBanking,46526
5566,1298,2025-02-25,Shipped,NetBanking,19781
5567,847,2024-11-09,Returned,Credit Card,337595
5568,1879,2026-01-07,Shipped,COD,82116
5569,1707,2025-05-22,Returned,UPI,296666
5570,61,2025-02-15,Returned,COD,293813
5571,880,2025-04-26,Delivered,NetBanking,328427
5572,1451,2024-08-13,Cancelled,COD,216285
5573,384,2025-01-09,Shipped,Credit Card,97449
5574,656,2025-10-27,Returned,UPI,317163
5575,1178,2024-05-10,Shipped,NetBanking,29512
5576,1131,2025-10-20,Cancelled,NetBanking,70532
5577,60,2024-06-30,Cancelled,NetBanking,210222
5578,907,2024-03-09,Returned,UPI,141558
5579,1522,2025-03-12,Cancelled,COD,186683
5580,275,2025-05-26,Returned,COD,218783
5581,762,2024-02-29,Cancelled,UPI,18384
5582,1102,2025-09-04,Cancelled,UPI,240548
5583,1414,2024-09-08,Delivered,UPI,453262
5584,1565,2025-09-17,Returned,COD,32753
