order_item_id,order_id,product_id,quantity,item_price,discount,profit
9828,3944,432,2,68812,50,6380
9829,3944,3,2,70532,50,8420
9830,3945,271,3,31929,100,7518
9831,3945,482,3,51513,0,5382
9832,3945,419,3,30608,100,10923
9833,3946,336,2,40112,0,2088
9834,3946,14,1,36109,100,2934
9835,3946,221,1,35804,0,522
9836,3947,147,1,75826,10,1731
9837,3948,424,1,44890,100,2790
9838,3948,212,2,24883,100,6572
9839,3948,325,1,36530,50,2112
9840,3948,165,1,47506,50,1913
9841,3949,13,2,72181,100,5592
9842,3949,303,2,45878,10,746
9843,3949,369,1,24458,100,3871
9844,3949,241,1,43474,10,3384
9845,3950,194,3,32045,10,12276
9846,3950,295,3,20578,100,11895
9847,3950,274,3,12848,50,11352
9848,3951,267,2,31880,50,9232
9849,3951,224,2,47240,100,3164
9850,3951,300,3,10659,50,4077
9851,3952,345,1,60168,50,4409
9852,3952,371,3,21353,50,10737
9853,3952,324,1,47739,10,4708
9854,3953,43,2,37281,100,8812
9855,3953,216,3,36838,50,12273
9856,3954,89,2,53657,50,4266
9857,3954,22,1,36787,0,3807
9858,3955,76,3,68246,100,10233
9859,3955,211,3,59703,100,2895
9860,3955,357,1,19755,50,3856
9861,3956,33,2,11669,10,1284
9862,3957,433,3,60397,10,5736
9863,3957,258,3,7046,100,2577
9864,3957,411,3,67809,50,11709
9865,3957,391,2,20914,0,2690
9866,3958,34,2,33113,100,8844
9867,3958,53,1,8427,50,3073
9868,3958,245,1,35766,10,195
9869,3959,433,3,60397,50,5736
9870,3959,39,3,27461,0,9255
9871,3959,377,2,46918,50,9230
9872,3959,267,1,31880,0,4616
9873,3960,345,2,60168,0,8818
9874,3960,427,2,52058,50,1300
9875,3961,304,3,25679,100,6900
9876,3962,378,3,31090,10,10587
9877,3962,343,2,32445,0,3734
9878,3962,265,1,57941,100,4775
9879,3962,3,2,70532,0,8420
9880,3963,223,1,42424,50,3187
9881,3963,65,3,79888,100,1233
9882,3963,187,2,23481,100,9530
9883,3963,83,2,18712,0,2492
9884,3964,211,1,59703,100,965
9885,3964,185,2,14638,10,8804
9886,3964,326,1,48408,50,3358
9887,3965,371,1,21353,0,3579
9888,3965,299,2,53620,100,3364
9889,3966,386,1,32671,10,2931
9890,3967,141,1,57429,0,3137
9891,3967,350,1,56406,50,1606
9892,3967,16,1,7175,10,595
9893,3967,343,3,32445,10,5601
9894,3968,9,1,25572,10,2922
9895,3968,402,3,46099,50,13980
9896,3968,412,3,39720,50,10986
9897,3968,477,1,16369,100,4506
9898,3969,17,3,69537,50,9702
9899,3970,433,3,60397,50,5736
9900,3970,35,3,66927,0,1296
9901,3970,94,2,22759,100,8474
9902,3970,479,1,75472,50,1017
9903,3971,397,3,25594,0,10746
9904,3971,171,1,66791,50,4223
9905,3971,36,1,62857,0,4523
9906,3972,381,1,74552,0,3945
9907,3973,480,3,4065,10,3201
9908,3974,139,1,24538,50,4805
9909,3975,166,2,76967,10,402
9910,3975,224,1,47240,50,1582
9911,3975,402,2,46099,100,9320
9912,3976,441,3,71894,10,3894
9913,3977,194,3,32045,10,12276
9914,3977,322,2,4778,10,8506
9915,3977,134,1,51435,10,241
9916,3977,234,2,22752,0,3512
9917,3978,288,2,12989,10,2130
9918,3978,328,2,6324,0,2334
9919,3978,433,2,60397,10,3824
9920,3978,153,3,7361,50,3456
9921,3979,47,1,14663,10,3177
9922,3979,98,3,31767,0,7533
9923,3980,344,3,2739,100,6975
9924,3980,62,1,69791,0,3239
9925,3981,367,2,38212,50,9034
9926,3981,185,3,14638,0,13206
9927,3981,245,2,35766,10,390
9928,3982,383,3,55163,0,5478
9929,3982,331,1,63212,10,4662
9930,3983,320,2,52659,50,7244
9931,3983,69,2,20879,50,2170
9932,3984,390,2,74629,50,3576
9933,3984,71,2,21247,10,1806
9934,3984,202,1,12865,100,4816
9935,3985,372,2,27188,0,8652
9936,3985,310,2,41811,50,4146
9937,3986,421,2,37790,10,9742
9938,3986,400,1,29506,50,1549
9939,3987,428,2,69824,50,1936
9940,3987,147,2,75826,10,3462
9941,3987,310,3,41811,100,6219
9942,3988,13,3,72181,0,8388
9943,3989,278,3,15404,50,7368
9944,3989,302,2,34511,100,396
9945,3989,363,1,37842,100,2601
9946,3989,244,1,22185,50,2735
9947,3990,150,1,29447,10,4986
9948,3991,360,1,11368,10,2075
9949,3991,438,2,57777,100,7094
9950,3991,177,2,60713,50,4074
9951,3992,311,2,1219,100,8804
9952,3992,291,2,3799,100,9650
9953,3992,196,1,4700,10,1673
9954,3992,125,3,16761,0,3729
9955,3993,316,3,61388,50,5775
9956,3993,326,1,48408,100,3358
9957,3993,347,1,65211,10,191
9958,3993,304,2,25679,10,4600
9959,3994,333,2,16042,10,4928
9960,3994,310,2,41811,10,4146
9961,3995,346,2,48508,10,5042
9962,3996,352,2,63595,10,9900
9963,3996,191,2,74420,10,9910
9964,3996,4,1,53904,10,1174
9965,3997,76,3,68246,10,10233
9966,3997,450,1,19745,0,2745
9967,3997,84,2,17019,0,6830
9968,3998,266,2,17143,0,8928
9969,3998,414,3,40638,0,5622
9970,3998,34,2,33113,50,8844
9971,3999,230,1,64359,0,3544
9972,3999,233,2,14703,10,8478
9973,3999,475,1,9999,0,1734
9974,3999,221,2,35804,0,1044
9975,4000,362,1,46821,10,2136
9976,4000,60,1,66102,50,1262
9977,4000,117,3,61385,100,13227
9978,4001,243,2,24981,10,666
9979,4001,196,3,4700,10,5019
9980,4001,258,2,7046,50,1718
9981,4002,47,3,14663,0,9531
9982,4002,333,3,16042,100,7392
9983,4002,61,2,1837,100,1606
9984,4002,204,2,72373,0,9544
9985,4003,130,3,22596,50,5292
9986,4004,193,2,29359,100,142
9987,4005,211,2,59703,10,1930
9988,4005,91,3,51691,10,1527
9989,4005,161,3,54849,0,1602
9990,4005,217,3,9621,0,14850
9991,4006,6,2,9823,100,3818
9992,4007,105,2,24573,0,8662
9993,4007,207,2,75038,50,4876
9994,4007,474,1,55327,0,1014
9995,4007,131,2,47516,100,74
9996,4008,496,3,73657,10,7404
9997,4008,135,1,44189,50,2244
9998,4008,84,3,17019,10,10245
9999,4009,468,3,7157,50,13239
10000,4009,47,2,14663,100,6354
10001,4009,412,2,39720,100,7324
10002,4010,380,2,64807,50,8488
10003,4010,374,2,5161,0,4050
10004,4011,205,2,36496,0,8054
10005,4011,131,1,47516,0,37
10006,4012,202,3,12865,50,14448
10007,4013,214,3,75747,100,12705
10008,4013,274,3,12848,0,11352
10009,4014,299,3,53620,0,5046
10010,4015,25,1,24148,100,1356
10011,4016,28,2,77154,10,7344
10012,4017,311,3,1219,100,13206
10013,4017,310,2,41811,0,4146
10014,4017,33,2,11669,50,1284
10015,4017,126,2,58277,10,7814
10016,4018,170,2,68374,10,6352
10017,4018,43,3,37281,0,13218
10018,4018,144,1,9619,0,2874
10019,4019,472,3,46534,50,14319
10020,4019,477,2,16369,50,9012
10021,4019,374,3,5161,10,6075
10022,4019,331,1,63212,100,4662
10023,4020,336,2,40112,10,2088
10024,4021,493,1,26945,100,93
10025,4021,233,3,14703,0,12717
10026,4021,48,2,19881,10,7246
10027,4021,286,1,3459,100,876
10028,4022,287,2,52975,0,7128
10029,4022,222,1,59968,50,2482
10030,4023,429,1,19619,50,1215
10031,4023,361,3,26513,0,12486
10032,4023,179,1,17426,10,2078
10033,4023,485,2,28835,0,6496
10034,4024,169,3,31552,10,11067
10035,4025,127,3,40302,0,11079
10036,4026,210,1,5170,0,784
10037,4027,114,3,5886,100,10128
10038,4027,449,1,20197,10,784
10039,4028,374,3,5161,10,6075
10040,4029,96,3,25946,0,3336
10041,4029,23,2,76626,50,936
10042,4030,215,3,4753,50,3216
10043,4030,298,3,22553,100,5997
10044,4031,136,1,71420,50,4437
10045,4031,141,2,57429,100,6274
10046,4031,117,1,61385,10,4409
10047,4031,357,1,19755,0,3856
10048,4032,278,1,15404,0,2456
10049,4033,287,2,52975,0,7128
10050,4034,464,2,74889,10,980
10051,4034,287,3,52975,50,10692
10052,4034,438,1,57777,10,3547
10053,4035,366,3,240,50,9549
10054,4035,450,1,19745,0,2745
10055,4035,22,3,36787,0,11421
10056,4035,311,1,1219,50,4402
10057,4036,211,3,59703,0,2895
10058,4036,283,3,12009,100,14076
10059,4036,406,2,36169,50,1084
10060,4036,219,1,19911,50,436
10061,4037,144,3,9619,10,8622
10062,4037,238,3,16582,0,10653
10063,4037,348,1,60962,0,4227
10064,4037,112,3,25267,0,5439
10065,4038,195,3,76580,0,8832
10066,4038,400,3,29506,0,4647
10067,4038,310,1,41811,10,2073
10068,4038,104,2,59618,100,3380
10069,4039,442,1,36997,10,3951
10070,4039,346,1,48508,10,2521
10071,4039,93,3,2103,50,9645
10072,4040,33,3,11669,0,1926
10073,4040,221,1,35804,10,522
10074,4040,440,3,27873,50,1659
10075,4040,77,2,52520,100,6048
10076,4041,424,2,44890,0,5580
10077,4041,156,2,63367,10,116
10078,4041,445,2,71865,50,2834
10079,4042,375,2,7767,10,4816
10080,4042,319,3,43497,100,14061
10081,4042,353,1,52456,100,1543
10082,4042,367,2,38212,10,9034
10083,4043,181,3,9571,10,12696
10084,4044,428,2,69824,0,1936
10085,4044,378,2,31090,100,7058
10086,4044,476,3,16297,50,8874
10087,4044,358,1,23313,50,4927
10088,4045,325,2,36530,100,4224
10089,4045,113,2,58168,10,8886
10090,4045,155,1,25518,10,4148
10091,4045,123,1,45643,100,3754
10092,4046,171,2,66791,50,8446
10093,4046,492,2,1885,50,2946
10094,4047,269,3,37810,0,894
10095,4047,108,3,55000,10,8073
10096,4047,477,1,16369,0,4506
10097,4047,471,1,67381,0,2263
10098,4048,453,3,76146,50,9159
10099,4048,460,1,10690,100,2299
10100,4048,297,2,28839,0,3126
10101,4049,281,1,3138,50,2399
10102,4049,236,3,61080,0,6345
10103,4049,229,1,7171,50,3205
10104,4050,97,1,1621,50,2626
10105,4050,396,3,50072,0,12822
10106,4050,336,3,40112,0,3132
10107,4050,458,3,29011,10,12948
10108,4051,6,1,9823,0,1909
10109,4052,347,1,65211,100,191
10110,4053,256,1,37643,100,105
10111,4053,194,3,32045,10,12276
10112,4053,228,2,79402,10,8454
10113,4054,378,3,31090,100,10587
10114,4054,253,2,74226,100,5260
10115,4055,129,1,9978,0,305
10116,4055,51,1,55112,50,3303
10117,4055,14,1,36109,100,2934
10118,4056,21,1,22004,10,1584
10119,4056,383,1,55163,50,1826
10120,4056,337,2,7164,10,8010
10121,4056,74,2,19268,10,2920
10122,4057,351,1,52250,50,4591
10123,4057,485,2,28835,100,6496
10124,4057,422,2,78945,50,3412
10125,4057,219,3,19911,0,1308
10126,4058,192,2,52945,50,272
10127,4058,363,2,37842,100,5202
10128,4058,279,2,61527,10,3470
10129,4058,206,3,7353,0,7596
10130,4059,133,1,36791,100,2482
10131,4059,470,1,53286,100,159
10132,4059,417,3,67676,0,7311
10133,4059,214,2,75747,0,8470
10134,4060,499,3,64373,10,5118
10135,4060,3,1,70532,100,4210
10136,4060,73,3,28822,100,2538
10137,4060,41,1,4561,50,2445
10138,4061,297,1,28839,50,1563
10139,4061,5,2,69954,100,1880
10140,4061,143,3,63843,50,3003
10141,4062,256,2,37643,0,210
10142,4063,97,3,1621,10,7878
10143,4063,132,1,26876,50,1553
10144,4063,35,3,66927,100,1296
10145,4063,405,1,38963,10,3996
10146,4064,33,3,11669,100,1926
10147,4064,373,1,29522,10,3037
10148,4065,126,1,58277,100,3907
10149,4065,383,3,55163,100,5478
10150,4066,201,1,29953,0,2658
10151,4066,379,2,23662,100,9338
10152,4066,106,1,42630,10,686
10153,4067,102,2,19417,100,2276
10154,4067,450,3,19745,100,8235
10155,4067,18,1,52149,100,3923
10156,4068,116,2,22774,10,230
10157,4068,58,3,69199,50,8307
10158,4068,262,3,61886,100,858
10159,4069,213,3,38497,0,11934
10160,4069,365,1,54117,0,1449
10161,4070,195,2,76580,10,5888
10162,4070,90,3,49357,0,7848
10163,4070,105,1,24573,100,4331
10164,4071,331,2,63212,100,9324
10165,4071,465,3,54446,10,6942
10166,4071,85,1,46582,10,1438
10167,4071,90,1,49357,100,2616
10168,4072,73,3,28822,10,2538
10169,4073,110,3,32389,100,9162
10170,4073,208,1,1458,0,4795
10171,4073,64,3,20394,100,10977
10172,4073,360,2,11368,50,4150
10173,4074,79,1,55328,0,873
10174,4074,480,2,4065,10,2134
10175,4075,151,3,56287,10,14478
10176,4075,18,2,52149,10,7846
10177,4076,479,3,75472,50,3051
10178,4076,438,2,57777,100,7094
10179,4076,452,2,79845,100,5940
10180,4077,258,1,7046,100,859
10181,4078,136,3,71420,10,13311
10182,4079,484,3,64332,0,4650
10183,4079,296,3,446,100,9927
10184,4080,51,3,55112,0,9909
10185,4080,103,3,51852,10,9393
10186,4080,460,2,10690,50,4598
10187,4080,43,3,37281,10,13218
10188,4081,97,3,1621,50,7878
10189,4081,176,3,42878,0,11400
10190,4081,80,2,3368,100,6482
10191,4081,419,2,30608,0,7282
10192,4082,415,3,38125,50,750
10193,4082,10,1,37199,0,3495
10194,4082,473,3,76082,0,2313
10195,4083,272,3,8375,0,387
10196,4083,481,3,62094,50,9975
10197,4083,453,2,76146,10,6106
10198,4084,345,3,60168,100,13227
10199,4084,375,3,7767,50,7224
10200,4084,20,1,54162,10,1991
10201,4085,277,2,25129,50,3934
10202,4085,465,2,54446,50,4628
10203,4086,269,2,37810,50,596
10204,4087,356,1,39851,100,3640
10205,4088,89,1,53657,0,2133
10206,4088,236,2,61080,10,4230
10207,4088,451,1,50983,10,1817
10208,4089,85,3,46582,100,4314
10209,4089,364,3,72794,10,4533
10210,4089,138,2,36151,10,4064
10211,4089,468,3,7157,100,13239
10212,4090,427,2,52058,0,1300
10213,4090,427,3,52058,0,1950
10214,4091,72,1,72121,50,1006
10215,4091,257,1,48623,50,760
10216,4092,149,2,36967,0,7252
10217,4092,173,1,26635,10,4631
10218,4092,390,3,74629,100,5364
10219,4092,109,2,57427,100,6722
10220,4093,362,2,46821,100,4272
10221,4093,37,1,55836,0,1693
10222,4093,317,3,40672,0,6690
10223,4094,239,3,47967,100,1329
10224,4094,11,1,9668,10,2061
10225,4094,97,3,1621,100,7878
10226,4094,378,1,31090,100,3529
10227,4095,275,3,72657,100,8730
10228,4095,440,3,27873,10,1659
10229,4096,348,1,60962,50,4227
10230,4097,163,3,44396,0,5520
10231,4098,191,1,74420,0,4955
10232,4098,374,2,5161,0,4050
10233,4098,295,3,20578,0,11895
10234,4098,467,1,45325,50,4027
10235,4099,415,1,38125,0,250
10236,4099,298,3,22553,10,5997
10237,4099,421,3,37790,0,14613
10238,4099,426,2,2946,50,442
10239,4100,245,1,35766,100,195
10240,4100,477,2,16369,50,9012
10241,4101,179,2,17426,0,4156
10242,4101,480,1,4065,50,1067
10243,4102,389,3,61389,100,1578
10244,4102,123,1,45643,100,3754
10245,4102,425,1,6621,0,667
10246,4102,96,3,25946,10,3336
10247,4103,258,3,7046,0,2577
10248,4103,167,2,41471,0,1596
10249,4104,266,1,17143,0,4464
10250,4104,295,3,20578,10,11895
10251,4104,368,2,46933,50,2100
10252,4104,499,2,64373,0,3412
10253,4105,314,1,332,10,903
10254,4105,328,3,6324,0,3501
10255,4106,472,2,46534,50,9546
10256,4107,457,3,40591,0,13311
10257,4107,355,1,50930,50,1399
10258,4108,360,2,11368,10,4150
10259,4108,476,3,16297,100,8874
10260,4108,370,3,22124,50,3696
10261,4108,330,3,79863,50,3858
10262,4109,19,1,32746,100,1148
10263,4109,373,3,29522,10,9111
10264,4110,44,1,6142,10,32
10265,4110,20,2,54162,100,3982
10266,4110,25,3,24148,50,4068
10267,4111,398,1,11551,0,2888
10268,4111,346,3,48508,0,7563
10269,4111,171,3,66791,10,12669
10270,4111,226,2,44486,50,8620
10271,4112,89,3,53657,0,6399
10272,4112,285,3,1221,50,14265
10273,4113,11,1,9668,10,2061
10274,4113,406,1,36169,100,542
10275,4113,299,1,53620,100,1682
10276,4114,204,2,72373,50,9544
10277,4115,415,1,38125,100,250
10278,4115,328,1,6324,50,1167
10279,4116,139,2,24538,50,9610
10280,4117,418,1,76359,0,2728
10281,4118,232,3,60489,50,12597
10282,4118,458,3,29011,100,12948
10283,4119,271,2,31929,100,5012
10284,4120,226,2,44486,0,8620
10285,4120,211,2,59703,0,1930
10286,4120,182,3,66933,10,270
10287,4121,296,2,446,10,6618
10288,4121,11,1,9668,50,2061
10289,4121,289,3,13979,50,9186
10290,4122,54,1,13543,0,1187
10291,4123,218,3,56165,10,5370
10292,4124,494,2,48226,0,6222
10293,4124,260,2,71553,10,9482
10294,4124,451,2,50983,10,3634
10295,4125,289,3,13979,10,9186
10296,4125,255,2,71416,50,8178
10297,4126,134,1,51435,100,241
10298,4126,389,3,61389,50,1578
10299,4126,224,2,47240,10,3164
10300,4126,83,3,18712,100,3738
10301,4127,241,1,43474,0,3384
10302,4128,153,1,7361,10,1152
10303,4129,360,3,11368,0,6225
10304,4129,355,2,50930,0,2798
10305,4130,159,3,60936,0,11610
10306,4131,494,2,48226,0,6222
10307,4131,139,1,24538,50,4805
10308,4131,230,1,64359,50,3544
10309,4132,487,1,7278,0,3568
10310,4132,372,3,27188,50,12978
10311,4132,500,3,55236,100,2484
10312,4133,82,2,42618,0,5600
10313,4133,196,2,4700,50,3346
10314,4134,340,1,45929,100,3244
10315,4135,17,3,69537,0,9702
10316,4135,38,3,39241,10,2214
10317,4135,490,1,38796,100,1774
10318,4135,357,2,19755,50,7712
10319,4136,162,3,24125,0,7995
10320,4136,37,1,55836,0,1693
10321,4136,121,3,15455,0,9327
10322,4137,263,2,47082,100,5966
10323,4138,56,2,17094,100,1612
10324,4138,88,3,76838,50,11397
10325,4138,205,3,36496,100,12081
10326,4139,286,3,3459,10,2628
10327,4139,315,3,59032,100,8193
10328,4139,99,3,42055,100,11631
10329,4140,238,2,16582,100,7102
10330,4141,81,2,57337,50,4626
10331,4141,235,2,77281,0,6302
10332,4141,363,2,37842,100,5202
10333,4142,449,1,20197,0,784
10334,4142,125,2,16761,100,2486
10335,4143,304,2,25679,10,4600
10336,4143,400,1,29506,10,1549
10337,4143,249,1,49417,10,2272
10338,4143,432,1,68812,100,3190
10339,4144,94,3,22759,0,12711
10340,4144,172,3,57001,0,8139
10341,4144,221,3,35804,100,1566
10342,4144,249,2,49417,50,4544
10343,4145,192,2,52945,50,272
10344,4146,456,3,53220,50,10626
10345,4146,25,1,24148,0,1356
10346,4146,227,2,12826,50,1230
10347,4146,457,1,40591,0,4437
10348,4147,130,3,22596,100,5292
10349,4148,174,3,27319,10,13788
10350,4148,205,1,36496,0,4027
10351,4148,333,2,16042,50,4928
10352,4149,386,2,32671,10,5862
10353,4150,430,2,18243,0,408
10354,4150,47,1,14663,100,3177
10355,4150,343,3,32445,10,5601
10356,4151,104,3,59618,10,5070
10357,4151,297,2,28839,0,3126
10358,4152,339,1,76361,100,2115
10359,4153,432,1,68812,50,3190
10360,4154,163,3,44396,50,5520
10361,4154,60,1,66102,100,1262
10362,4155,145,2,3154,100,3636
10363,4155,6,2,9823,0,3818
10364,4155,145,3,3154,50,5454
10365,4155,464,3,74889,100,1470
10366,4156,305,3,2792,10,14784
10367,4156,175,1,64942,0,2910
10368,4156,198,1,72380,0,4318
10369,4156,22,2,36787,0,7614
10370,4157,468,2,7157,50,8826
10371,4157,374,1,5161,10,2025
10372,4158,237,1,56315,0,3442
10373,4159,324,3,47739,0,14124
10374,4160,217,3,9621,10,14850
10375,4160,143,1,63843,10,1001
10376,4160,410,2,53376,50,9296
10377,4161,179,3,17426,0,6234
10378,4161,357,1,19755,0,3856
10379,4161,393,1,37062,0,2036
10380,4162,281,3,3138,0,7197
10381,4162,360,1,11368,100,2075
10382,4163,428,1,69824,100,968
10383,4164,454,1,43298,10,3811
10384,4164,378,1,31090,10,3529
10385,4164,184,1,2388,50,861
10386,4164,59,2,56693,10,2472
10387,4165,200,3,18125,100,3729
10388,4165,127,3,40302,10,11079
10389,4165,315,2,59032,50,5462
10390,4166,337,3,7164,50,12015
10391,4166,80,3,3368,0,9723
10392,4166,205,2,36496,10,8054
10393,4166,204,3,72373,50,14316
10394,4167,347,3,65211,10,573
10395,4167,466,3,24372,100,6990
10396,4167,121,2,15455,100,6218
10397,4167,372,1,27188,50,4326
10398,4168,143,2,63843,50,2002
10399,4168,232,1,60489,0,4199
10400,4168,299,2,53620,50,3364
10401,4169,313,2,57887,10,8110
10402,4169,203,1,12181,100,2395
10403,4169,157,1,10062,100,1150
10404,4169,444,3,40663,50,3417
10405,4170,437,2,32483,100,1746
10406,4170,409,2,73976,50,1886
10407,4170,426,3,2946,0,663
10408,4171,376,1,79614,10,2081
10409,4171,49,3,29288,10,4161
10410,4172,266,1,17143,0,4464
10411,4173,163,2,44396,50,3680
10412,4174,2,1,833,10,2300
10413,4174,35,3,66927,100,1296
10414,4174,284,3,42166,100,3393
10415,4174,10,3,37199,50,10485
10416,4175,94,3,22759,0,12711
10417,4176,180,1,67872,10,3845
10418,4176,148,2,69418,50,6814
10419,4177,222,2,59968,10,4964
10420,4177,101,1,45779,0,4951
10421,4177,336,1,40112,10,1044
10422,4178,20,3,54162,0,5973
10423,4178,450,1,19745,50,2745
10424,4178,315,3,59032,0,8193
10425,4178,185,3,14638,0,13206
10426,4179,150,1,29447,0,4986
10427,4180,203,2,12181,0,4790
10428,4180,306,3,10873,50,12939
10429,4180,43,2,37281,100,8812
10430,4180,10,2,37199,50,6990
10431,4181,478,3,23381,10,933
10432,4181,210,2,5170,100,1568
10433,4181,104,1,59618,0,1690
10434,4181,274,2,12848,0,7568
10435,4182,234,2,22752,100,3512
10436,4182,364,3,72794,50,4533
10437,4183,339,2,76361,50,4230
10438,4183,91,1,51691,50,509
10439,4183,232,3,60489,100,12597
10440,4184,258,3,7046,0,2577
10441,4184,256,2,37643,10,210
10442,4184,41,1,4561,10,2445
10443,4184,166,1,76967,10,201
10444,4185,192,1,52945,10,136
10445,4186,313,3,57887,100,12165
10446,4187,150,1,29447,50,4986
10447,4187,432,2,68812,50,6380
10448,4187,246,3,11051,100,8964
10449,4188,446,3,68725,100,10443
10450,4189,57,3,41660,100,4464
10451,4189,59,1,56693,100,1236
10452,4189,21,1,22004,10,1584
10453,4189,300,1,10659,50,1359
10454,4190,122,1,44703,100,634
10455,4190,380,1,64807,50,4244
10456,4191,86,3,70716,100,4794
10457,4191,404,1,67505,0,3437
10458,4192,161,1,54849,10,534
10459,4193,387,1,31751,50,4254
10460,4194,423,1,40377,10,299
10461,4194,163,3,44396,100,5520
10462,4194,243,2,24981,0,666
10463,4195,406,1,36169,50,542
10464,4195,235,2,77281,100,6302
10465,4195,385,2,18888,10,4856
10466,4196,102,3,19417,50,3414
10467,4196,57,2,41660,100,2976
10468,4197,149,3,36967,50,10878
10469,4197,339,3,76361,50,6345
10470,4198,453,3,76146,10,9159
10471,4198,425,2,6621,0,1334
10472,4199,121,1,15455,10,3109
10473,4199,349,3,27083,0,6444
10474,4199,189,2,23600,100,6292
10475,4200,62,2,69791,0,6478
10476,4200,192,1,52945,100,136
10477,4201,286,2,3459,100,1752
10478,4202,300,1,10659,100,1359
10479,4202,243,3,24981,0,999
10480,4202,447,3,20312,10,5904
10481,4203,82,1,42618,10,2800
10482,4203,392,2,18366,100,4216
10483,4203,202,1,12865,10,4816
10484,4204,98,3,31767,100,7533
10485,4205,336,3,40112,50,3132
10486,4205,78,1,9944,0,1262
10487,4205,52,2,41342,100,2292
10488,4205,434,3,23708,10,549
10489,4206,30,2,52493,50,9234
10490,4206,152,3,31476,10,3723
10491,4207,172,1,57001,10,2713
10492,4207,476,3,16297,100,8874
10493,4207,399,3,11391,0,204
10494,4207,236,1,61080,10,2115
10495,4208,73,1,28822,10,846
10496,4208,175,2,64942,0,5820
10497,4208,255,2,71416,100,8178
10498,4209,472,2,46534,100,9546
10499,4210,59,1,56693,50,1236
10500,4211,9,2,25572,0,5844
10501,4211,449,1,20197,10,784
10502,4212,7,3,32122,50,7704
10503,4212,70,2,42423,100,7282
10504,4212,218,1,56165,10,1790
10505,4212,9,2,25572,100,5844
10506,4213,204,1,72373,0,4772
10507,4213,497,1,53714,50,1533
10508,4214,397,2,25594,0,7164
10509,4215,180,3,67872,50,11535
10510,4215,27,1,67679,0,4533
10511,4215,265,3,57941,100,14325
10512,4215,354,1,76997,0,2254
10513,4216,455,1,26401,10,756
10514,4216,8,2,13280,0,4104
10515,4216,321,1,72620,10,2967
10516,4216,304,1,25679,10,2300
10517,4217,277,3,25129,50,5901
10518,4218,309,3,33606,50,13161
10519,4219,267,1,31880,10,4616
10520,4219,481,3,62094,50,9975
10521,4219,426,3,2946,10,663
10522,4219,217,2,9621,0,9900
10523,4220,214,1,75747,10,4235
10524,4221,290,3,78838,50,4506
10525,4221,43,1,37281,50,4406
10526,4222,451,3,50983,50,5451
10527,4223,400,2,29506,0,3098
10528,4223,329,2,59230,100,166
10529,4223,218,2,56165,10,3580
10530,4224,139,2,24538,0,9610
10531,4225,87,2,8815,100,2218
10532,4226,139,1,24538,10,4805
10533,4226,221,1,35804,50,522
10534,4226,262,1,61886,10,286
10535,4227,5,3,69954,10,2820
10536,4227,324,2,47739,10,9416
10537,4227,238,3,16582,10,10653
10538,4228,467,3,45325,10,12081
10539,4228,375,2,7767,10,4816
10540,4228,327,3,28076,100,5898
10541,4229,263,3,47082,50,8949
10542,4229,71,2,21247,0,1806
10543,4230,428,2,69824,50,1936
10544,4231,150,2,29447,50,9972
10545,4232,133,2,36791,100,4964
10546,4232,252,3,48684,10,9804
10547,4232,198,2,72380,0,8636
10548,4232,322,1,4778,100,4253
10549,4233,366,3,240,100,9549
10550,4233,148,2,69418,100,6814
10551,4234,248,1,46780,50,3783
10552,4234,375,2,7767,50,4816
10553,4234,354,1,76997,10,2254
10554,4235,348,3,60962,10,12681
10555,4236,227,3,12826,50,1845
10556,4236,427,1,52058,0,650
10557,4236,247,3,20709,50,10077
10558,4236,468,2,7157,100,8826
10559,4237,18,3,52149,10,11769
10560,4238,98,3,31767,0,7533
10561,4238,228,1,79402,0,4227
10562,4238,342,1,59740,50,998
10563,4239,216,1,36838,100,4091
10564,4239,36,3,62857,100,13569
10565,4239,266,1,17143,50,4464
10566,4239,496,3,73657,50,7404
10567,4240,425,2,6621,100,1334
10568,4240,273,1,37905,0,4454
10569,4241,241,1,43474,0,3384
10570,4241,471,2,67381,10,4526
10571,4242,90,1,49357,50,2616
10572,4242,350,2,56406,0,3212
10573,4243,24,1,74486,50,3991
10574,4243,455,1,26401,100,756
10575,4243,115,1,12295,100,2636
10576,4243,379,2,23662,50,9338
10577,4244,382,1,38120,10,1568
10578,4244,3,2,70532,10,8420
10579,4244,329,2,59230,50,166
10580,4245,440,2,27873,100,1106
10581,4245,128,1,60333,50,3719
10582,4245,207,1,75038,50,2438
10583,4245,378,2,31090,10,7058
10584,4246,277,2,25129,10,3934
10585,4247,246,1,11051,0,2988
10586,4247,498,2,38329,10,2322
10587,4248,9,3,25572,0,8766
10588,4249,442,1,36997,10,3951
10589,4249,273,3,37905,10,13362
10590,4250,147,2,75826,100,3462
10591,4250,438,3,57777,100,10641
10592,4250,234,1,22752,0,1756
10593,4251,475,2,9999,100,3468
10594,4251,473,3,76082,50,2313
10595,4252,474,3,55327,50,3042
10596,4252,109,1,57427,0,3361
10597,4253,145,1,3154,50,1818
10598,4253,362,2,46821,100,4272
10599,4253,370,1,22124,100,1232
10600,4254,281,1,3138,0,2399
10601,4254,230,3,64359,100,10632
10602,4254,466,2,24372,10,4660
10603,4255,204,2,72373,0,9544
10604,4255,408,3,55393,100,6579
10605,4256,213,1,38497,0,3978
10606,4257,71,1,21247,10,903
10607,4257,258,2,7046,0,1718
10608,4257,412,2,39720,10,7324
